,x4_Av,x13_2fmCon,x4_Gd,BsmtFullBath,FullBath,Fireplaces,OpenPorchSF,LotArea,x9_1.5Fin,isNew,LotFrontage_median,x9_2Story,x5_Grav,x13_Twnhs,x10_PConc,WoodDeckSF,hasGarage,x3_GdWo,firstFlrSF,x7_Inside,x4_No,TotRmsAbvGrd,x10_BrkTil,x7_CulDSac,x12_Y,YearRemodAdd,GarageArea,x6_FuseF,x3_MnPrv,x6_SBrkr,HalfBath
643,0.0,0.0,0.0,1,2,0.0,25.0,6853.0,0.0,True,70.0,0.0,0.0,0.0,1.0,192.0,True,0.0,1296.0,1.0,1.0,6.0,0.0,0.0,1.0,7,471.0,0.0,0.0,1.0,0
644,0.0,0.0,0.0,0,1,1.0,0.0,9786.0,1.0,False,77.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1085.0,1.0,1.0,7.0,0.0,0.0,1.0,25,440.0,0.0,0.0,1.0,1
645,1.0,0.0,0.0,0,2,0.0,112.0,8924.0,0.0,False,57.0,1.0,0.0,0.0,1.0,120.0,True,0.0,880.0,0.0,0.0,8.0,0.0,1.0,1.0,9,527.0,0.0,0.0,1.0,1
646,0.0,0.0,0.0,0,1,0.0,0.0,8892.0,0.0,False,80.0,0.0,0.0,0.0,0.0,74.0,True,0.0,1065.0,1.0,1.0,6.0,0.0,0.0,1.0,47,461.0,0.0,0.0,1.0,1
647,0.0,0.0,0.0,1,1,0.0,0.0,7200.0,0.0,False,60.0,0.0,0.0,0.0,0.0,194.0,True,0.0,864.0,1.0,1.0,5.0,0.0,0.0,1.0,5,720.0,0.0,0.0,1.0,0
648,1.0,0.0,0.0,0,1,0.0,0.0,9286.0,0.0,False,70.0,0.0,0.0,0.0,0.0,173.0,True,0.0,1268.0,0.0,0.0,5.0,0.0,1.0,1.0,20,252.0,0.0,0.0,1.0,1
649,0.0,0.0,0.0,1,1,1.0,112.0,10920.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1253.0,0.0,1.0,5.0,0.0,0.0,1.0,48,352.0,0.0,0.0,1.0,1
651,0.0,0.0,0.0,0,1,0.0,0.0,7438.0,1.0,False,90.4,0.0,0.0,0.0,1.0,104.0,True,0.0,936.0,1.0,1.0,5.0,0.0,0.0,1.0,15,576.0,0.0,1.0,1.0,0
652,0.0,0.0,0.0,0,2,0.0,27.0,2268.0,0.0,True,36.0,1.0,0.0,1.0,1.0,0.0,True,0.0,764.0,1.0,1.0,6.0,0.0,0.0,1.0,5,474.0,0.0,0.0,1.0,0
654,0.0,0.0,0.0,1,1,1.0,36.0,8400.0,0.0,False,80.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1537.0,1.0,1.0,7.0,0.0,0.0,1.0,3,462.0,0.0,0.0,1.0,1
655,0.0,0.0,0.0,0,2,1.0,32.0,3230.0,0.0,False,34.0,1.0,0.0,0.0,1.0,0.0,True,0.0,729.0,0.0,1.0,5.0,0.0,0.0,1.0,8,440.0,0.0,0.0,1.0,1
656,0.0,0.0,0.0,0,1,0.0,0.0,5400.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1073.0,0.0,1.0,4.0,1.0,0.0,1.0,38,326.0,0.0,0.0,1.0,0
657,0.0,0.0,0.0,0,1,0.0,72.0,5925.0,0.0,False,50.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1131.0,1.0,1.0,7.0,1.0,0.0,1.0,7,672.0,0.0,1.0,1.0,0
658,0.0,0.0,0.0,0,1,0.0,0.0,9600.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,893.0,1.0,1.0,4.0,0.0,0.0,1.0,4,576.0,0.0,0.0,1.0,0
659,0.0,0.0,0.0,0,2,0.0,33.0,8990.0,0.0,True,73.0,0.0,0.0,0.0,1.0,273.6,True,0.0,1498.0,1.0,0.0,5.0,0.0,0.0,1.0,0,675.0,0.0,0.0,1.0,0
660,0.0,1.0,0.0,1,1,0.0,0.0,12180.0,1.0,False,60.0,0.0,1.0,0.0,0.0,0.0,True,0.0,672.0,1.0,1.0,5.0,1.0,0.0,0.0,60,280.0,0.0,1.0,0.0,0
661,0.0,0.0,1.0,1,2,1.6,38.0,9042.0,0.0,False,59.0,1.0,0.0,0.0,1.0,100.0,True,0.0,943.0,1.0,0.0,7.0,0.0,0.0,1.0,10,472.0,0.0,0.0,1.0,1
662,0.0,1.0,0.0,1,2,0.0,0.0,10106.0,1.0,False,62.0,0.0,0.0,0.0,0.0,140.0,False,0.0,808.0,1.0,1.0,6.0,1.0,0.0,1.0,9,0.0,0.0,0.0,1.0,0
663,1.0,0.0,0.0,0,2,1.0,0.0,12243.0,0.0,False,70.0,0.0,0.0,0.0,0.0,224.0,True,0.0,1484.0,1.0,0.0,7.0,0.0,0.0,1.0,36,487.0,0.0,0.0,1.0,0
664,0.0,0.0,0.0,0,2,1.0,36.0,9262.0,0.0,True,78.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1578.0,1.0,1.0,7.0,0.0,0.0,1.0,0,728.05,0.0,0.0,1.0,0
665,0.0,0.0,0.0,1,2,1.0,50.0,11478.0,0.0,True,90.4,0.0,0.0,0.0,1.0,0.0,True,0.0,1692.3000000000002,1.0,1.0,7.0,0.0,0.0,1.0,2,728.05,0.0,0.0,1.0,0
666,0.0,0.0,0.0,1,1,0.0,112.0,8872.0,0.0,False,72.0,0.0,0.0,0.0,0.0,0.0,True,0.0,912.0,0.0,1.0,5.0,0.0,0.0,1.0,0,576.0,0.0,0.0,1.0,0
667,0.0,0.0,0.0,0,2,1.6,42.0,12925.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1692.3000000000002,0.0,0.0,7.0,0.0,0.0,1.0,38,550.0,0.0,0.0,1.0,1
669,0.0,0.0,0.0,1,1,0.0,20.0,10152.0,0.0,False,72.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1048.0,1.0,1.0,6.0,0.0,0.0,1.0,51,286.0,0.0,0.0,1.0,0
670,0.0,0.0,0.0,0,1,0.0,32.0,7200.0,0.0,False,60.0,0.0,0.0,0.0,0.0,222.0,True,0.0,900.0,0.0,0.0,5.0,0.0,0.0,1.0,10,576.0,0.0,0.0,1.0,0
671,0.0,0.0,0.0,1,2,1.0,62.0,5063.0,0.0,True,34.0,0.0,0.0,1.0,1.0,172.0,True,0.0,1314.0,1.0,1.0,6.0,0.0,0.0,1.0,1,626.0,0.0,0.0,1.0,0
672,0.0,0.0,0.0,0,2,0.0,24.0,8029.0,0.0,True,51.0,1.0,0.0,0.0,1.0,100.0,True,0.0,728.0,1.0,1.0,8.0,0.0,0.0,1.0,3,400.0,0.0,0.0,1.0,1
673,0.0,0.0,0.0,1,2,1.0,112.0,10240.0,0.0,False,79.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1686.0,1.0,1.0,7.0,0.0,0.0,1.0,26,612.0,0.0,0.0,1.0,0
674,0.0,0.0,0.0,1,1,1.0,0.0,13923.6,0.0,False,70.0,0.0,0.0,0.0,0.0,108.0,True,0.0,1640.0,0.0,1.0,7.0,0.0,1.0,1.0,2,728.05,0.0,0.0,1.0,0
675,1.0,0.0,0.0,1,2,1.6,32.0,12256.0,0.0,False,90.4,1.0,0.0,0.0,1.0,186.0,True,0.0,1500.0,0.0,0.0,8.2,0.0,0.0,1.0,15,712.0,0.0,0.0,1.0,1
676,1.0,0.0,0.0,1,1,0.0,0.0,8885.0,0.0,False,70.0,0.0,0.0,0.0,0.0,164.0,True,0.0,902.0,1.0,0.0,5.0,0.0,0.0,1.0,23,484.0,0.0,1.0,1.0,0
677,0.0,0.0,0.0,0,2,1.0,112.0,8658.0,0.0,False,84.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1324.0,1.0,1.0,6.0,0.0,0.0,1.0,41,440.0,0.0,0.0,1.0,0
678,0.0,0.0,0.0,1,2,1.0,90.0,9938.0,0.0,False,80.0,1.0,0.0,0.0,1.0,156.0,True,0.0,1062.0,1.0,1.0,8.0,0.0,0.0,1.0,16,574.0,0.0,0.0,1.0,1
679,0.0,0.0,0.0,0,2,0.0,24.0,11932.0,0.0,True,90.4,0.0,0.0,0.0,1.0,0.0,True,0.0,1580.0,0.0,1.0,7.0,0.0,0.0,1.0,0,728.05,0.0,0.0,1.0,0
680,0.0,0.0,0.0,1,2,0.0,45.0,12420.0,0.0,True,79.0,1.0,0.0,0.0,1.0,0.0,True,0.0,944.0,1.0,1.0,6.0,0.0,0.0,1.0,8,622.0,0.0,0.0,1.0,1
681,0.0,0.0,0.0,0,1,1.0,112.0,9000.0,1.0,False,50.0,0.0,0.0,0.0,1.0,0.0,True,0.0,780.0,1.0,1.0,6.0,0.0,0.0,1.0,57,544.0,0.0,0.0,1.0,1
683,0.0,0.0,0.0,0,1,1.6,0.0,7446.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,False,1.0,788.0,0.0,1.0,4.0,0.0,0.0,1.0,56,0.0,0.0,0.0,0.0,0
684,0.0,0.0,1.0,1,2,1.0,39.0,13125.0,0.0,False,75.0,0.0,0.0,0.0,1.0,140.0,True,0.0,1493.0,1.0,0.0,7.0,0.0,0.0,1.0,10,508.0,0.0,0.0,1.0,0
685,0.0,0.0,1.0,1,1,1.0,80.0,5271.0,0.0,False,70.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1453.0,1.0,0.0,6.0,0.0,0.0,1.0,20,445.0,0.0,0.0,1.0,1
686,0.0,0.0,0.0,0,1,0.0,0.0,6000.0,0.0,False,50.0,0.0,0.0,0.0,1.0,0.0,True,0.0,960.0,1.0,1.0,5.0,0.0,0.0,1.0,57,308.0,0.0,0.0,0.0,0
687,0.0,0.0,0.0,0,1,0.0,0.0,4608.0,0.0,False,47.0,0.0,0.0,0.0,0.0,0.0,True,0.0,747.0,0.0,1.0,4.0,0.0,0.0,1.0,60,220.0,0.0,0.0,1.0,0
688,0.0,0.0,0.0,0,1,0.0,0.0,12772.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,958.0,0.0,0.0,5.0,0.0,1.0,1.0,9,301.0,0.0,0.0,1.0,0
689,0.0,0.0,0.0,0,1,1.0,0.0,13923.6,1.0,False,78.0,0.0,0.0,0.0,0.0,192.0,True,0.0,912.0,1.0,1.0,6.0,0.0,0.0,1.0,60,330.0,0.0,0.0,1.0,0
690,0.0,0.0,0.0,0,1,0.0,0.0,13710.0,1.0,False,75.0,0.0,0.0,0.0,0.0,273.6,True,0.0,910.0,1.0,1.0,6.0,0.0,0.0,1.0,57,282.0,0.0,1.0,0.0,1
691,0.0,0.0,0.0,1,2,1.0,112.0,8750.0,0.0,False,70.0,1.0,0.0,0.0,1.0,144.0,True,0.0,933.0,1.0,1.0,8.0,0.0,0.0,1.0,13,493.0,0.0,0.0,1.0,1
692,0.0,0.0,0.0,0,2,1.0,66.0,13923.6,0.0,False,70.0,1.0,0.0,0.0,0.0,0.0,True,1.0,1097.0,0.0,1.0,8.0,0.0,1.0,1.0,35,495.0,0.0,0.0,1.0,1
693,0.0,0.0,0.0,0,1,1.0,28.0,12144.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1036.0,1.0,1.0,6.0,0.0,0.0,1.0,59,288.0,0.0,0.0,1.0,0
695,1.0,0.0,0.0,1,1,0.0,0.0,10650.0,0.0,False,75.0,0.0,0.0,0.0,0.0,273.6,True,0.0,894.0,0.0,0.0,5.0,0.0,0.0,1.0,34,308.0,0.0,1.0,1.0,0
696,0.0,0.0,0.0,0,2,0.0,55.0,8450.0,0.0,False,65.0,0.0,0.0,0.0,1.0,120.0,True,0.0,1349.0,1.0,1.0,6.0,0.0,0.0,1.0,6,539.0,0.0,0.0,1.0,0
697,0.0,0.0,1.0,1,1,1.0,0.0,13500.0,0.0,False,70.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1252.0,1.0,0.0,4.0,0.0,0.0,1.0,33,564.0,0.0,0.0,1.0,0
698,0.0,0.0,0.0,0,1,0.0,20.0,5400.0,0.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,691.0,0.0,1.0,4.0,1.0,0.0,1.0,57,216.0,0.0,0.0,0.0,0
699,0.0,0.0,0.0,1,2,1.0,62.0,5001.0,0.0,True,34.0,0.0,0.0,1.0,1.0,172.0,True,0.0,1314.0,1.0,1.0,6.0,0.0,0.0,1.0,1,626.0,0.0,0.0,1.0,0
700,0.0,0.0,0.0,1,1,0.0,0.0,8248.0,0.0,False,45.0,0.0,0.0,0.0,0.0,0.0,False,0.0,864.0,1.0,1.0,5.0,1.0,0.0,0.0,58,0.0,1.0,0.0,0.0,0
701,0.0,0.0,0.0,1,2,1.0,112.0,10041.0,0.0,False,80.0,1.0,0.0,0.0,1.0,120.0,True,0.0,927.0,1.0,0.0,8.0,0.0,0.0,1.0,14,506.0,0.0,0.0,1.0,1
702,1.0,0.0,0.0,0,2,0.0,105.0,10769.0,0.0,True,68.0,1.0,0.0,0.0,1.0,144.0,True,0.0,866.0,1.0,0.0,7.0,0.0,0.0,1.0,2,578.0,0.0,0.0,1.0,1
703,0.0,0.0,0.0,0,1,0.0,112.0,7535.0,0.0,False,70.0,0.0,0.0,0.0,0.0,12.0,True,0.0,912.0,1.0,1.0,5.0,0.0,0.0,1.0,22,297.0,0.0,0.0,1.0,0
704,0.0,0.0,0.0,0,3,1.0,0.0,13923.6,1.0,False,90.4,0.0,0.0,0.0,0.0,122.0,False,0.0,1636.0,1.0,1.0,8.2,0.0,0.0,1.0,13,0.0,0.0,1.0,1.0,0
705,0.0,0.0,0.0,0,2,1.0,0.0,2289.0,0.0,False,29.599999999999998,1.0,0.0,1.0,0.0,28.0,True,0.0,855.0,1.0,1.0,7.0,0.0,0.0,1.0,31,440.0,0.0,0.0,1.0,1
706,0.0,0.0,0.0,1,1,1.0,0.0,4435.0,0.0,True,37.0,0.0,0.0,0.0,1.0,140.0,True,0.0,848.0,1.0,0.0,3.0,0.0,0.0,1.0,2,420.0,0.0,0.0,1.0,0
707,0.0,0.0,0.0,0,1,0.0,64.0,8536.0,0.0,True,74.0,0.0,0.0,0.0,1.0,80.0,True,0.0,1125.0,0.0,1.0,5.0,0.0,0.0,1.0,0,430.0,0.0,0.0,1.0,1
708,0.0,0.0,0.0,0,2,1.0,60.0,7500.0,0.0,False,60.0,1.0,0.0,0.0,1.0,140.0,True,0.0,1028.0,1.0,1.0,7.0,0.0,0.0,1.0,11,442.0,0.0,0.0,1.0,1
709,1.0,0.0,0.0,0,2,1.0,49.0,9986.0,0.0,True,75.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1692.3000000000002,1.0,0.0,7.0,0.0,0.0,1.0,0,728.05,0.0,0.0,1.0,0
710,0.0,0.0,0.0,1,2,1.0,51.0,7795.0,0.0,True,71.0,1.0,0.0,0.0,1.0,100.0,True,0.0,716.0,1.0,1.0,6.0,0.0,0.0,1.0,4,432.0,0.0,0.0,1.0,1
711,0.0,0.0,0.0,0,2,1.0,55.0,4043.0,0.0,False,53.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1069.0,1.0,1.0,4.0,0.0,0.0,1.0,33,440.0,0.0,0.0,1.0,0
712,0.0,0.0,0.0,0,2,1.0,57.0,11764.0,0.0,False,90.4,1.0,0.0,0.0,1.0,132.0,True,0.0,1164.0,0.0,1.0,8.2,0.0,1.0,1.0,3,671.0,0.0,0.0,1.0,1
713,0.0,0.0,0.0,0,1,0.0,45.0,11600.0,0.0,False,80.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1383.0,1.0,1.0,7.0,0.0,0.0,1.0,46,292.0,0.0,0.0,1.0,1
714,0.0,0.0,0.0,0,1,0.0,0.0,8480.0,1.0,False,80.0,0.0,0.0,0.0,0.0,158.0,True,0.0,832.0,1.0,1.0,6.0,0.0,0.0,1.0,58,336.0,0.0,0.0,1.0,0
715,1.0,0.0,0.0,0,1,0.0,0.0,8892.0,0.0,False,74.0,0.0,0.0,0.0,0.0,196.0,True,1.0,910.0,0.0,0.0,5.0,0.0,0.0,1.0,12,414.0,0.0,0.0,1.0,0
717,0.0,0.0,0.0,0,1,0.0,0.0,6120.0,0.0,False,51.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1015.0,1.0,1.0,6.0,1.0,0.0,0.0,56,450.0,0.0,1.0,1.0,0
718,0.0,0.0,0.0,1,1,0.0,0.0,7500.0,0.0,True,63.0,0.0,0.0,0.0,1.0,0.0,False,0.0,1080.0,1.0,1.0,6.0,0.0,0.0,1.0,3,0.0,0.0,0.0,1.0,0
719,0.0,0.0,0.0,0,2,0.0,0.0,1680.0,0.0,False,29.599999999999998,1.0,0.0,1.0,0.0,0.0,True,0.0,630.0,1.0,1.0,6.0,0.0,0.0,1.0,38,280.0,0.0,0.0,1.0,1
720,0.0,0.0,0.0,0,2,1.0,20.0,3635.0,0.0,True,51.0,0.0,0.0,0.0,1.0,143.0,True,0.0,1569.0,1.0,1.0,7.0,0.0,0.0,1.0,2,660.0,0.0,0.0,1.0,0
721,0.0,0.0,0.0,0,2,1.0,36.0,8125.0,0.0,False,65.0,1.0,0.0,0.0,1.0,0.0,True,0.0,702.0,1.0,1.0,6.0,0.0,0.0,1.0,14,343.0,0.0,0.0,1.0,1
722,1.0,0.0,0.0,0,1,0.0,0.0,7200.0,0.0,False,60.0,0.0,0.0,0.0,0.0,192.0,True,0.0,768.0,1.0,0.0,5.0,0.0,0.0,1.0,6,396.0,0.0,1.0,1.0,0
723,0.0,0.0,0.0,0,2,1.0,36.0,8499.0,0.0,True,73.0,1.0,0.0,0.0,1.0,0.0,True,0.0,616.0,1.0,1.0,6.0,0.0,0.0,1.0,0,432.0,0.0,0.0,1.0,1
724,0.0,0.0,0.0,0,2,1.0,112.0,13923.6,0.0,False,70.0,1.0,0.0,0.0,0.0,0.0,True,0.0,1465.0,1.0,1.0,7.0,0.0,0.0,1.0,28,596.0,0.0,0.0,1.0,1
725,0.0,0.0,0.0,1,1,0.0,50.0,13072.0,0.0,True,63.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1158.0,1.0,1.0,5.0,0.0,0.0,1.0,2,576.0,0.0,0.0,1.0,1
726,0.0,0.0,0.0,1,1,1.6,26.0,9790.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1328.0,1.0,1.0,6.0,0.0,0.0,1.0,47,528.0,0.0,0.0,1.0,1
727,0.0,0.0,0.0,1,2,1.0,42.0,11250.0,0.0,True,68.0,1.0,0.0,0.0,1.0,0.0,True,0.0,920.0,1.0,0.0,6.0,0.0,0.0,1.0,6,608.0,0.0,0.0,1.0,1
728,0.0,0.0,0.0,0,1,0.0,36.0,10900.0,0.0,False,70.0,1.0,0.0,0.0,0.0,0.0,True,0.0,689.0,0.0,1.0,6.0,0.0,0.0,1.0,33,299.0,0.0,1.0,1.0,1
729,1.0,0.0,0.0,1,1,0.0,0.0,4435.0,0.0,True,37.0,0.0,0.0,0.0,1.0,140.0,True,0.0,848.0,1.0,0.0,3.0,0.0,0.0,1.0,5,420.0,0.0,0.0,1.0,0
730,1.0,0.0,0.0,1,1,0.0,24.0,1491.0,0.0,False,29.599999999999998,0.0,0.0,0.0,0.0,96.0,False,0.0,630.0,1.0,0.0,3.0,0.0,0.0,1.0,38,0.0,0.0,0.0,1.0,0
731,0.0,0.0,0.0,1,2,1.0,0.0,2308.0,0.0,False,29.599999999999998,1.0,0.0,0.0,0.0,48.0,True,0.0,804.0,0.0,1.0,7.0,0.0,0.0,1.0,31,440.0,0.0,0.0,1.0,1
732,0.0,0.0,0.0,1,2,1.0,110.0,8814.0,0.0,True,68.0,0.0,0.0,0.0,1.0,123.0,True,0.0,1604.0,1.0,1.0,8.0,0.0,0.0,1.0,3,660.0,0.0,0.0,1.0,1
733,0.0,0.0,0.0,0,1,0.0,0.0,10200.0,0.0,False,60.0,0.0,0.0,0.0,1.0,168.0,True,0.0,672.0,1.0,1.0,4.0,0.0,0.0,1.0,11,240.0,0.0,0.0,1.0,0
734,0.0,0.0,0.0,0,1,1.0,0.0,8724.0,0.0,False,90.4,0.0,0.0,0.0,0.0,0.0,True,0.0,894.0,1.0,1.0,5.0,0.0,0.0,1.0,39,450.0,0.0,0.0,1.0,0
735,0.0,0.0,0.0,1,1,1.0,0.0,13923.6,0.0,False,69.0,0.0,0.0,0.0,0.0,268.0,True,0.0,1092.0,1.0,1.0,6.0,0.0,0.0,1.0,49,299.0,0.0,0.0,0.0,0
736,0.0,0.0,0.0,0,2,0.0,0.0,8800.0,0.0,False,61.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1040.0,1.0,0.0,5.0,0.0,0.0,1.0,1,484.0,0.0,0.0,1.0,0
737,0.0,0.0,0.0,0,2,1.0,0.0,11250.0,0.0,True,70.0,1.0,0.0,0.0,1.0,0.0,True,0.0,1149.0,0.0,0.0,8.2,0.0,0.0,1.0,6,728.05,0.0,0.0,1.0,1
738,0.0,0.0,0.0,1,1,0.0,102.0,13695.0,0.0,True,66.0,0.0,0.0,0.0,1.0,0.0,True,0.0,1114.0,1.0,1.0,6.0,0.0,0.0,1.0,4,576.0,0.0,0.0,1.0,1
739,0.0,0.0,0.0,0,1,0.0,47.0,11040.0,1.0,False,60.0,0.0,0.0,0.0,0.0,0.0,True,0.0,897.0,1.0,1.0,7.0,0.0,0.0,1.0,56,570.0,0.0,0.0,1.0,1
740,1.0,0.0,0.0,1,1,0.0,0.0,8400.0,0.0,False,70.0,0.0,0.0,0.0,0.0,273.6,True,1.0,1052.0,1.0,0.0,5.0,0.0,0.0,1.0,38,288.0,0.0,0.0,1.0,1
741,0.0,0.0,0.0,0,1,1.0,0.0,1533.0,0.0,False,29.599999999999998,1.0,0.0,1.0,0.0,0.0,False,0.0,798.0,1.0,1.0,6.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,1
742,0.0,0.0,0.0,0,2,0.0,45.0,8320.0,0.0,True,64.0,1.0,0.0,0.0,1.0,0.0,True,0.0,770.0,1.0,1.0,6.0,0.0,0.0,1.0,4,520.0,0.0,0.0,1.0,1
743,0.0,0.0,0.0,0,1,0.0,0.0,9819.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,900.0,1.0,1.0,5.0,0.0,0.0,1.0,43,280.0,0.0,1.0,1.0,0
744,0.0,0.0,0.0,0,1,1.0,0.0,6240.0,1.0,False,52.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1042.0,1.0,1.0,8.0,1.0,0.0,1.0,56,225.0,0.0,0.0,1.0,0
745,0.0,0.0,0.0,1,2,1.0,50.0,10182.0,0.0,True,85.0,0.0,0.0,0.0,1.0,273.6,True,0.0,1660.0,0.0,0.0,8.0,0.0,1.0,1.0,0,500.0,0.0,0.0,1.0,0
746,0.0,0.0,0.0,0,2,0.0,40.0,2522.0,0.0,True,29.599999999999998,1.0,0.0,1.0,1.0,0.0,True,0.0,970.0,1.0,1.0,7.0,0.0,0.0,1.0,2,380.0,0.0,0.0,1.0,0
747,0.0,0.0,0.0,0,1,0.0,0.0,13568.0,0.0,False,43.0,0.0,0.0,0.0,1.0,224.0,True,0.0,990.0,0.0,1.0,5.0,0.0,1.0,1.0,11,576.0,0.0,0.0,1.0,0
748,0.0,0.0,0.0,0,1,0.0,0.0,12358.0,1.0,False,70.0,0.0,0.0,0.0,0.0,237.0,True,0.0,854.0,1.0,1.0,7.0,0.0,0.0,1.0,57,660.0,0.0,0.0,1.0,1
749,0.0,0.0,0.0,1,1,0.0,0.0,7800.0,0.0,False,60.0,0.0,0.0,0.0,0.0,273.6,True,0.0,965.0,0.0,1.0,6.0,0.0,0.0,1.0,41,300.0,0.0,1.0,1.0,0
750,0.0,0.0,0.0,0,1,0.0,0.0,2001.0,0.0,False,29.599999999999998,1.0,0.0,1.0,0.0,0.0,True,0.0,546.0,1.0,1.0,6.0,0.0,0.0,1.0,37,286.0,0.0,0.0,1.0,1
751,0.0,0.0,0.0,0,2,0.0,45.0,8366.0,0.0,True,65.0,1.0,0.0,0.0,1.0,138.0,True,0.0,798.0,1.0,1.0,6.0,0.0,0.0,1.0,4,520.0,0.0,0.0,1.0,1
752,0.0,0.0,0.0,0,2,0.0,112.0,9196.0,0.0,True,90.4,0.0,0.0,0.0,1.0,100.0,True,0.0,1560.0,1.0,1.0,7.0,0.0,0.0,1.0,7,573.0,0.0,0.0,1.0,0
753,1.0,0.0,0.0,1,1,0.0,0.0,7937.0,0.0,False,37.0,0.0,0.0,0.0,0.0,120.0,True,0.0,1003.0,0.0,0.0,6.0,0.0,1.0,1.0,22,588.0,0.0,0.0,1.0,0
754,1.0,0.0,0.0,1,1,0.0,0.0,4435.0,0.0,True,36.0,0.0,0.0,0.0,1.0,140.0,True,0.0,848.0,1.0,0.0,3.0,0.0,0.0,1.0,4,420.0,0.0,0.0,1.0,0
755,0.0,0.0,0.0,0,1,0.0,0.0,7094.0,0.0,False,90.4,0.0,0.0,0.0,0.0,0.0,True,0.0,894.0,1.0,1.0,5.0,0.0,0.0,1.0,41,384.0,0.0,1.0,1.0,0
756,0.0,0.0,0.0,0,2,1.0,0.0,8400.0,1.0,False,60.0,0.0,0.0,0.0,1.0,273.6,True,0.0,1390.0,1.0,1.0,7.0,0.0,0.0,1.0,58,576.0,0.0,0.0,1.0,0
757,0.0,0.0,0.0,1,2,1.0,78.0,9991.0,0.0,False,70.0,0.0,0.0,0.0,0.0,120.0,True,1.0,1620.0,0.0,1.0,8.0,0.0,0.0,1.0,16,490.0,0.0,0.0,1.0,0
758,0.0,0.0,1.0,1,2,1.0,112.0,10542.0,0.0,False,90.4,1.0,0.0,0.0,1.0,250.0,True,0.0,1325.0,1.0,0.0,8.2,0.0,0.0,1.0,14,728.05,0.0,0.0,1.0,1
759,0.0,0.0,0.0,0,2,0.0,0.0,11500.0,0.0,False,70.0,0.0,0.0,0.0,0.0,0.0,True,0.0,1680.0,0.0,1.0,8.0,0.0,0.0,1.0,31,528.0,0.0,0.0,1.0,0
761,1.0,0.0,0.0,0,2,0.0,93.0,8556.0,0.0,True,74.0,0.0,0.0,0.0,1.0,140.0,True,0.0,1240.0,1.0,0.0,5.0,0.0,0.0,1.0,1,728.05,0.0,0.0,1.0,0
762,0.0,0.0,0.0,0,2,1.0,0.0,3182.0,0.0,True,43.0,0.0,0.0,0.0,1.0,156.0,True,0.0,1504.0,1.0,1.0,7.0,0.0,0.0,1.0,3,457.0,0.0,0.0,1.0,0
763,1.0,0.0,0.0,0,2,1.0,46.0,9000.0,0.0,True,75.0,1.0,0.0,0.0,1.0,208.0,True,0.0,1088.0,1.0,0.0,8.0,0.0,0.0,1.0,1,728.05,0.0,0.0,1.0,1
764,0.0,0.0,1.0,1,1,1.0,40.0,12327.0,1.0,False,79.0,0.0,0.0,0.0,0.0,273.6,True,0.0,1496.0,1.0,0.0,5.0,0.0,0.0,1.0,0,612.0,0.0,0.0,1.0,1
765,0.0,0.0,0.0,0,2,1.6,0.0,13728.0,0.0,False,90.4,1.0,0.0,0.0,0.0,0.0,True,0.0,1236.0,0.0,1.0,7.0,0.0,0.0,1.0,22,540.0,0.0,0.0,1.0,0
766,0.0,0.0,0.0,0,1,1.0,0.0,11700.0,0.0,False,90.0,1.0,0.0,0.0,0.0,224.0,True,0.0,1041.0,1.0,1.0,7.0,0.0,0.0,1.0,39,539.0,0.0,0.0,1.0,2
767,0.0,0.0,0.0,0,1,1.0,112.0,7700.0,0.0,False,70.0,1.0,0.0,0.0,0.0,0.0,True,0.0,1051.0,1.0,1.0,7.0,0.0,0.0,1.0,44,442.0,0.0,0.0,1.0,1
